u,v,key,osmid,highway,lanes,maxspeed,name_left,oneway,reversed,length,speed_kph,travel_time,geometry,lit,surface,ref,width,tunnel,junction,access,service,bridge,element,id,addr:city,addr:housenumber,addr:postcode,addr:street,amenity,fhrs:id,name_right,smoking,source:addr,website,wheelchair,wikidata,addr:housename,opening_hours,phone,addr:unit,outdoor_seating,check_date,check_date:opening_hours,indoor_seating,contact:instagram,brand,brand:wikidata,building:levels,cocktails,addr:county,brand:wikipedia,contact:website,email,microbrewery,opening_hours:kitchen,fhrs:authority,fhrs:businesstype,fhrs:local_authority_id,fhrs:rating,contact:facebook,contact:phone,diet:vegan,diet:vegetarian,food,note,payment:debit_cards,payment:mastercard,payment:visa,real_ale,toilets,toilets:access,website:menu,url,brewery,building,operator,operator:wikidata,roof:shape,fhrs:rating_date,source,toilets:wheelchair,contact:email,building:part,level,room,dist_to_amenity,access_score
1677444731,5891571851,0,24044089,footway,,,,False,True,74.86229279901053,32.1868,8.373129794712055,"LINESTRING (291978.3744596441 93005.62411122202, 291978.252298427 93012.00078431107, 291983.968957388 93021.0821037995, 291989.2832244469 93029.82691077987, 291993.6820939991 93034.94194911205, 291999.437812001 93039.77304666577, 292005.9972597923 93043.86444266464, 292029.3952884368 93054.3708238675)",no,asphalt,,,,,,,,way,521544427,Exeter,60,EX4 4EP,New North Road,pub,,Rumours,,,,,,,Mo-Th 17:00-02:00; Fr 17:00-02:30; Sa 12:00-02:30; Su 17:00-01:00,,,,2026-02-10,,,,,,2,,,,https://www.rumoursexeter.co.uk/,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,bar@rumoursexeter.co.uk,,,,179.22229321209025,0.005548703116451716
959491874,1677444731,0,24044182,footway,,,,False,True,8.005290886078788,32.1868,0.8953685110008961,"LINESTRING (291985.5451551707 93009.22448863619, 291978.3744596441 93005.62411122202)",no,asphalt,,,,,,,,node,10086021914,Exeter,2,EX4 3NB,Upper Paul Street,bar,1002131,Crocketts,,,,,,,,,,,,,,,,,,,,,,,,,Exeter City,Pub/bar/nightclub,PI/000078253,5,,,,,,,,,,,,,,,,,,,,,,,,,,,184.11834356390102,0.005401949805448696
959491874,959491870,0,82430775,footway,,,,False,False,26.86638533434335,32.1868,3.004927088236049,"LINESTRING (291985.5451551707 93009.22448863619, 291993.2452968874 93005.31623166628, 292002.60603395925 93001.12887983487, 292009.0665512008 92996.34525106184)",no,asphalt,,,,,,,,node,10086021914,Exeter,2,EX4 3NB,Upper Paul Street,bar,1002131,Crocketts,,,,,,,,,,,,,,,,,,,,,,,,,Exeter City,Pub/bar/nightclub,PI/000078253,5,,,,,,,,,,,,,,,,,,,,,,,,,,,179.37767796394033,0.005543923235334652
959491874,10671289968,0,155339538,footway,,,,False,False,80.10631103873611,32.1868,8.959657988350816,"LINESTRING (291985.5451551707 93009.22448863619, 291994.5630857826 93016.4464821883, 291999.38234809006 93017.99309164775, 292010.52203122305 93023.68055227853, 292020.7301388526 93027.6853205752, 292033.2549471895 93032.40973122657, 292047.2429188139 93036.87028785559, 292052.717057198 93039.01522321263, 292058.7336453692 93040.75959550284)",no,asphalt,,,,,,,,way,521544427,Exeter,60,EX4 4EP,New North Road,pub,,Rumours,,,,,,,Mo-Th 17:00-02:00; Fr 17:00-02:30; Sa 12:00-02:30; Su 17:00-01:00,,,,2026-02-10,,,,,,2,,,,https://www.rumoursexeter.co.uk/,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,bar@rumoursexeter.co.uk,,,,147.29465723498922,0.006743331274675593
5891571851,1677444731,0,24044089,footway,,,,False,False,74.86229279901053,32.1868,8.373129794712055,"LINESTRING (292029.3952884368 93054.3708238675, 292005.9972597923 93043.86444266464, 291999.437812001 93039.77304666577, 291993.6820939991 93034.94194911205, 291989.2832244469 93029.82691077987, 291983.968957388 93021.0821037995, 291978.252298427 93012.00078431107, 291978.3744596441 93005.62411122202)",no,asphalt,,,,,,,,way,521544427,Exeter,60,EX4 4EP,New North Road,pub,,Rumours,,,,,,,Mo-Th 17:00-02:00; Fr 17:00-02:30; Sa 12:00-02:30; Su 17:00-01:00,,,,2026-02-10,,,,,,2,,,,https://www.rumoursexeter.co.uk/,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,bar@rumoursexeter.co.uk,,,,179.22229321209025,0.005548703116451716
5891571851,343134576,0,24044089,footway,,,,False,True,67.0452550475161,32.1868,7.498816849486683,"LINESTRING (292029.3952884368 93054.3708238675, 292067.2128341736 93069.72945390278, 292080.84300772427 93076.35558443822, 292089.8210725731 93080.29693405714, 292091.1321130077 93080.87052071927)",no,asphalt,,,,,,,,way,521544427,Exeter,60,EX4 4EP,New North Road,pub,,Rumours,,,,,,,Mo-Th 17:00-02:00; Fr 17:00-02:30; Sa 12:00-02:30; Su 17:00-01:00,,,,2026-02-10,,,,,,2,,,,https://www.rumoursexeter.co.uk/,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,bar@rumoursexeter.co.uk,,,,134.1076171919296,0.007401507189483119
5891571851,5891571841,0,623927185,footway,,,,False,True,85.52688871244143,32.1868,9.565933841350777,"LINESTRING (292029.3952884368 93054.3708238675, 292033.622049484 93051.51343533397, 292041.7830479959 93051.11094476399, 292049.22062367515 93051.23514696679, 292051.1826132714 93049.82627921703, 292042.5928639406 93047.93492682313, 292024.572398504 93042.41205181784, 292018.379431767 93039.99279549887, 292012.07054139883 93036.40790919613, 292003.0636397063 93029.374769613, 291996.70062726265 93022.15342146708)",no,asphalt,,,,,no,,,way,521544427,Exeter,60,EX4 4EP,New North Road,pub,,Rumours,,,,,,,Mo-Th 17:00-02:00; Fr 17:00-02:30; Sa 12:00-02:30; Su 17:00-01:00,,,,2026-02-10,,,,,,2,,,,https://www.rumoursexeter.co.uk/,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,bar@rumoursexeter.co.uk,,,,157.054784674511,0.0063269201375924355
5015137064,5015137066,0,187840543,footway,,,,False,False,26.275062257274897,32.1868,2.938789321280452,"LINESTRING (292494.95481664897 92504.73626508054, 292496.0424785195 92515.37075645264, 292497.9008019072 92530.85060799101)",no,asphalt,,,,,,,,node,2628478869,Exeter,,EX1 1SN,Barnfield Road,bar,,Prologue Bar,,,http://prologuebar.co.uk/,,,Barnfield Theatre,Mo-Sa 17:00-23:00,+44 1392 271234,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,122.51727613917936,0.008096033455864095
5015137064,10884336920,0,187840543,footway,,,,False,True,69.44606414950093,32.1868,7.767340367424017,"LINESTRING (292494.95481664897 92504.73626508054, 292486.00954775215 92505.84387185861, 292487.37573053164 92522.11254890548, 292457.02555375505 92528.62264098797, 292449.7700920266 92525.03447958679, 292445.0664545111 92527.05590339669)",no,paving_stones,,,,,,,,node,2628478869,Exeter,,EX1 1SN,Barnfield Road,bar,,Prologue Bar,,,http://prologuebar.co.uk/,,,Barnfield Theatre,Mo-Sa 17:00-23:00,+44 1392 271234,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,84.15561509884279,0.011743206820117131
5015137064,748218868,0,512922088,footway,,,,False,False,74.92298591908921,32.1868,8.379918143733494,"LINESTRING (292494.95481664897 92504.73626508054, 292492.8787295036 92481.4295259472, 292493.5170350838 92454.82974656651, 292493.64597688033 92429.89795547535)",no,paving_stones,,,,,,,,node,2628478869,Exeter,,EX1 1SN,Barnfield Road,bar,,Prologue Bar,,,http://prologuebar.co.uk/,,,Barnfield Theatre,Mo-Sa 17:00-23:00,+44 1392 271234,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,135.22456514867736,0.007340819909453088
2912651600,2912652704,0,287694281,service,,,,False,False,32.64630931860826,32.1868,3.6513947813075474,"LINESTRING (292219.62633642124 92594.61463513842, 292206.9248312154 92603.25348837004, 292205.14639604924 92606.03789021034, 292205.2199048492 92609.59609510226, 292210.5258001056 92618.61939891794)",yes,paving_stones,,,,,,,,way,287695768,Exeter,1-3,EX1 1EY,Martins Lane,pub,165712,The Ship,,,https://www.greeneking.co.uk/pubs/devon/ship,yes,Q26563318,The Ship Inn,"Mo-Th 11:00-23:00, Fr-Sa 11:00-00:00, Su 11:00-22:30",,,,,,,,Greene King,Q5564162,,,,,,,,,Exeter City,Pub/bar/nightclub,PI/000008400,5,,,,,,,,,,,,,,,,yes,,,,2018/06/06,fhrs,yes,,,,,127.18793628973876,0.0078010460964106215
1479619163,1479619169,0,"[1051867748, 134593748, 134593743]",footway,,,,False,False,64.1221000482513,32.1868,7.171870461608631,"LINESTRING (292371.7792833055 92986.95893533758, 292375.34098873654 92967.5962178696, 292379.47944611503 92961.81529374002, 292399.21913765103 92941.15110458172, 292405.4018645513 92934.86082893782)",no,asphalt,,,building_passage,,,,yes,way,252625188,Exeter,,EX4 6AB,Longbrook Street,pub,176844,The Black Horse,,,https://www.greeneking.co.uk/pubs/devon/black-horse,,Q26563486,,,,,,,,,,Greene King,Q5564162,,,,,,,,,Exeter City,Pub/bar/nightclub,PI/000039275,5,,,,,,,,,,,,,,,,yes,,,,,,,,,,,71.26577957120197,0.013837808239717676
2081310742,2081310743,0,197937868,service,,,,False,False,57.55306669017585,32.1868,6.437143179335413,"LINESTRING (292483.01539136376 92943.08339814344, 292477.8403005231 92942.76733225881, 292475.19716015045 92940.59698083394, 292473.78795681824 92936.28761615601, 292444.0361962608 92908.00040075489, 292443.1343599904 92904.67063100301)",no,asphalt,,,,,,parking_aisle,,way,288473263,Exeter,161,EX4 6RH,Sidwell Street,bar,181025,Monkey Suit,,FHRS Open Data,,,Q70628374,,,,,,,,,,,,,,Devon,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,,,28.88010617918538,0.033467083215942675
2081310742,2081310743,1,415361106,service,,,,False,True,62.87743915811505,32.1868,7.032658759777742,"LINESTRING (292483.01539136376 92943.08339814344, 292482.1939717162 92939.88545475496, 292482.51373230736 92937.24244820263, 292482.649758448 92934.5921039682, 292481.8517108394 92932.52833940292, 292451.1037825738 92901.81430661608, 292446.9617270151 92902.28903619078, 292443.1343599904 92904.67063100301)",no,asphalt,,,,,,parking_aisle,,way,288473263,Exeter,161,EX4 6RH,Sidwell Street,bar,181025,Monkey Suit,,FHRS Open Data,,,Q70628374,,,,,,,,,,,,,,Devon,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,,,28.88010617918538,0.033467083215942675
2081310742,4164003877,0,415361106,service,,,,False,False,8.407715430888242,32.1868,0.9403785263274905,"LINESTRING (292483.01539136376 92943.08339814344, 292487.3537044129 92946.30898431496, 292489.61204441515 92948.30928515902)",no,asphalt,,,,,,parking_aisle,,way,288473263,Exeter,161,EX4 6RH,Sidwell Street,bar,181025,Monkey Suit,,FHRS Open Data,,,Q70628374,,,,,,,,,,,,,,Devon,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,,,23.782484926044987,0.04035107871483286
6873148239,2906068053,0,286937721,footway,,,,False,True,2.0344065982072306,32.1868,0.22754246316956117,"LINESTRING (292107.6472546114 92849.3802402697, 292109.3687449421 92848.28784745742)",no,paving_stones,,,,,,,,node,293146743,Exeter,,EX4 3PX,Little Castle Street,bar,925434,Castle Street,,FHRS Open Data,,,Q70628318,Castle Street,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,67.8303607368799,0.014528472454513688
6873148239,2906068054,0,286937721,footway,,,,False,False,1.4362593264731665,32.1868,0.16064142988129917,"LINESTRING (292107.6472546114 92849.3802402697, 292106.82912294054 92850.10910411365, 292106.5725745864 92850.33689233722)",no,paving_stones,,,,,,,,node,293146743,Exeter,,EX4 3PX,Little Castle Street,bar,925434,Castle Street,,FHRS Open Data,,,Q70628318,Castle Street,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,68.87206224444112,0.014311871839442637
6873148239,306496327,0,733870390,footway,,,,False,True,12.557006778317565,32.1868,1.4044646998752046,"LINESTRING (292107.6472546114 92849.3802402697, 292103.63893475453 92843.68969800291, 292100.1725188436 92839.2783528144)",no,paving_stones,,,,,,,,node,293146743,Exeter,,EX4 3PX,Little Castle Street,bar,925434,Castle Street,,FHRS Open Data,,,Q70628318,Castle Street,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,68.87206224444112,0.014311871839442637
2906068053,6873148239,0,286937721,footway,,,,False,False,2.0344065982072306,32.1868,0.22754246316956117,"LINESTRING (292109.3687449421 92848.28784745742, 292107.6472546114 92849.3802402697)",no,paving_stones,,,,,,,,node,293146743,Exeter,,EX4 3PX,Little Castle Street,bar,925434,Castle Street,,FHRS Open Data,,,Q70628318,Castle Street,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,67.8303607368799,0.014528472454513688
2906068053,9773096889,0,286937721,footway,,,,False,True,25.388992653957374,32.1868,2.83968501231084,"LINESTRING (292109.3687449421 92848.28784745742, 292106.4006282589 92843.38785579291, 292105.97564501513 92841.61678060037, 292106.54846507695 92839.26886401788, 292107.8438062525 92837.37322058031, 292110.44065912603 92835.92900222994, 292114.0300581787 92836.0438902184, 292116.62813745235 92838.41523199776, 292118.67407745635 92840.72012255536)",no,paving_stones,,,,,,,,node,293146743,Exeter,,EX4 3PX,Little Castle Street,bar,925434,Castle Street,,FHRS Open Data,,,Q70628318,Castle Street,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,64.047690069681,0.015373336069717013
2906068053,6873148234,0,1064082318,footway,,,,False,False,5.348800384199508,32.1868,0.5982477718542456,"LINESTRING (292109.3687449421 92848.28784745742, 292111.7968895289 92846.8804907277, 292113.6746685985 92845.15079121239)",no,paving_stones,,,,,,,,node,293146743,Exeter,,EX4 3PX,Little Castle Street,bar,925434,Castle Street,,FHRS Open Data,,,Q70628318,Castle Street,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,65.6429293784225,0.015005342792205919
2906068054,6873148239,0,286937721,footway,,,,False,True,1.4362593264731665,32.1868,0.16064142988129917,"LINESTRING (292106.5725745864 92850.33689233722, 292106.82912294054 92850.10910411365, 292107.6472546114 92849.3802402697)",no,paving_stones,,,,,,,,node,293146743,Exeter,,EX4 3PX,Little Castle Street,bar,925434,Castle Street,,FHRS Open Data,,,Q70628318,Castle Street,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,68.87206224444112,0.014311871839442637
2388463364,2388463370,0,230330778,service,,,,False,False,22.424709780556455,32.1868,2.5081385912859697,"LINESTRING (292174.93239448895 93262.77532301238, 292177.9906472556 93254.96970412863, 292184.29012643895 93242.40270836386)",no,asphalt,,,,,,,,way,245692750,Exeter,50,EX4 4EP,New North Road,pub,1015178,The Old Firehouse,,,,limited,Q70628357,,,,,,,,,,,,,,,,,,,,Exeter City,Pub/bar/nightclub,PI/000078389,5,,,,,pizza,,,,,yes,,,,,,yes,,,,,,,,,,,218.62456000881497,0.004553224830409966
7644003298,7644003297,0,818514807,footway,,,,False,False,13.413470609565254,32.1868,1.5002576893147166,"LINESTRING (292472.16180706874 93009.84046194603, 292461.84503806784 93001.2316750666)",no,asphalt,,,,,,,,way,288473263,Exeter,161,EX4 6RH,Sidwell Street,bar,181025,Monkey Suit,,FHRS Open Data,,,Q70628374,,,,,,,,,,,,,,Devon,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,,,20.13334704630691,0.047318581283353874
7644003298,13546738012,0,155339536,footway,,,,False,True,68.65425579618177,32.1868,7.67877890521128,"LINESTRING (292472.16180706874 93009.84046194603, 292463.2038741027 93028.44664788558, 292456.13375243614 93043.06487193308, 292451.37770888256 93052.79640752202, 292453.2119148762 93055.1169108754, 292463.7693348869 93062.73067074694, 292461.7594532826 93065.93135146145, 292462.7633509376 93066.67822302965)",no,asphalt,,,,,,,,way,288473263,Exeter,161,EX4 6RH,Sidwell Street,bar,181025,Monkey Suit,,FHRS Open Data,,,Q70628374,,,,,,,,,,,,,,Devon,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,,,20.13334704630691,0.047318581283353874
7644003298,8196788438,0,818514807,footway,,,,False,True,144.45770574913064,32.1868,16.15717439126817,"LINESTRING (292472.16180706874 93009.84046194603, 292488.985965335 93024.48905238623, 292576.7494356318 93109.77193057336)",no,asphalt,,,,,,,,way,288473263,Exeter,161,EX4 6RH,Sidwell Street,bar,181025,Monkey Suit,,FHRS Open Data,,,Q70628374,,,,,,,,,,,,,,Devon,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,,,20.002302970238066,0.04761382603693888
1787924020,431231593,0,221601916,residential,2,,Well Street,False,True,30.454898434509698,32.7417448275862,3.3485580851470353,"LINESTRING (292575.0545959268 93254.45375863649, 292590.27701661683 93280.86045122333)",no,asphalt,,,,,,,,way,259731758,Exeter,31,EX4 6QL,Well Street,pub,1706596,St Anne's Well,,FHRS Open Data,,,Q70628235,,,,,,2025-12-26,,,,,,,,,,,,,,Exeter City,Pub/bar/nightclub,PI/000078404,5,,,,,,"Formerly The Brook Green, then Wells Tavern",,,,,,,,,,yes,,,,,,,,,,,54.332611433258776,0.018072524937778917
1787924020,1787924008,0,167403105,service,,,,False,True,47.77440455677707,32.1868,5.343428250226722,"LINESTRING (292575.0545959268 93254.45375863649, 292571.6333392094 93256.66004300906, 292565.2913737901 93260.3503665113, 292562.15323556156 93259.84766506386, 292558.7773269768 93256.71344548874, 292545.18898697646 93231.49683235877)",no,asphalt,,,,,,,,way,259731758,Exeter,31,EX4 6QL,Well Street,pub,1706596,St Anne's Well,,FHRS Open Data,,,Q70628235,,,,,,2025-12-26,,,,,,,,,,,,,,Exeter City,Pub/bar/nightclub,PI/000078404,5,,,,,,"Formerly The Brook Green, then Wells Tavern",,,,,,,,,,yes,,,,,,,,,,,82.99415479530943,0.011905590364436218
1787924020,2713946643,0,221601916,residential,2,,Well Street,False,False,29.221716349433752,32.7417448275862,3.2129680141336854,"LINESTRING (292575.0545959268 93254.45375863649, 292567.6366188773 93242.23649484024, 292561.5742119739 93232.76122900328, 292558.8258014036 93230.27040893724)",no,asphalt,,,,,,,,way,259731758,Exeter,31,EX4 6QL,Well Street,pub,1706596,St Anne's Well,,FHRS Open Data,,,Q70628235,,,,,,2025-12-26,,,,,,,,,,,,,,Exeter City,Pub/bar/nightclub,PI/000078404,5,,,,,,"Formerly The Brook Green, then Wells Tavern",,,,,,,,,,yes,,,,,,,,,,,84.2914260579586,0.011724507916193873
603272617,2713946643,0,"[47390054, 265781775, 1246847700, 1246847701, 47390073]","['pedestrian', 'steps', 'footway']",,,Cambridge Terrace,False,False,35.34713653262448,32.1868,3.953474452802023,"LINESTRING (292568.3060470376 93210.63020499269, 292573.9514909393 93219.0572735469, 292574.63825364696 93220.17779179136, 292575.42317508266 93221.60776419603, 292573.8583592086 93222.76352350193, 292571.890088295 93219.75604629298, 292570.2014429433 93221.07009438545, 292561.83292607946 93227.83903907525, 292558.8258014036 93230.27040893724)",no,asphalt,,,building_passage,,no,,,way,265411590,Exeter,58,EX4 6PH,Sidwell Street,pub,1726301,Duke of York,,,https://www.craftunionpubs.com/duke-of-york-exeter,,Q70628276,,,,,,2025-12-24,,,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,Stonegate,Q7619176,hipped,,,,,,,,66.19953156093273,0.01488105611410783
324160575,10251460968,0,29411931,service,,20 mph,Stover Court,False,False,16.62280012231895,32.1868,1.8592118645018525,"LINESTRING (292565.2277195238 93027.54609931487, 292577.8362557378 93038.42171028844)",no,asphalt,,,,,,,,way,288473263,Exeter,161,EX4 6RH,Sidwell Street,bar,181025,Monkey Suit,,FHRS Open Data,,,Q70628374,,,,,,,,,,,,,,Devon,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,,,78.61657344453577,0.012560198922610526
324160575,324160576,0,29411931,service,,20 mph,Stover Court,False,True,24.59641980847138,32.1868,2.751038043871928,"LINESTRING (292565.2277195238 93027.54609931487, 292579.7782128605 93012.02869296185, 292582.13661752775 93009.63294565963)",no,asphalt,,,,,,,,way,288473263,Exeter,161,EX4 6RH,Sidwell Street,bar,181025,Monkey Suit,,FHRS Open Data,,,Q70628374,,,,,,,,,,,,,,Devon,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,,,78.61657344453577,0.012560198922610526
324160575,10251460971,0,1120850170,service,,,,False,False,14.211418814238622,32.1868,1.5895058760504008,"LINESTRING (292565.2277195238 93027.54609931487, 292559.3262187254 93031.03823886404, 292553.0536459162 93027.14048883371)",no,asphalt,,,,,,,,way,288473263,Exeter,161,EX4 6RH,Sidwell Street,bar,181025,Monkey Suit,,FHRS Open Data,,,Q70628374,,,,,,,,,,,,,,Devon,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,,,68.47865047830639,0.014392910528857123
10251460969,10251460968,0,1120850169,service,,,,False,True,15.210029455894992,32.1868,1.7011975729560558,"LINESTRING (292587.9025494128 93026.99021730816, 292577.8362557378 93038.42171028844)",no,asphalt,,,,,,parking_aisle,,way,265411590,Exeter,58,EX4 6PH,Sidwell Street,pub,1726301,Duke of York,,,https://www.craftunionpubs.com/duke-of-york-exeter,,Q70628276,,,,,,2025-12-24,,,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,Stonegate,Q7619176,hipped,,,,,,,,89.37273178789441,0.011065284629737748
10251460971,324160575,0,1120850170,service,,,,False,True,14.211418814238622,32.1868,1.5895058760504008,"LINESTRING (292553.0536459162 93027.14048883371, 292559.3262187254 93031.03823886404, 292565.2277195238 93027.54609931487)",no,asphalt,,,,,,,,way,288473263,Exeter,161,EX4 6RH,Sidwell Street,bar,181025,Monkey Suit,,FHRS Open Data,,,Q70628374,,,,,,,,,,,,,,Devon,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,,,68.47865047830639,0.014392910528857123
332087876,2023085095,0,30136648,residential,,,Eaton Drive,False,False,21.346899893934555,32.7417448275862,2.347121084195129,"LINESTRING (292643.3723605627 92769.30426232878, 292663.53975433606 92762.13700203679)",no,asphalt,,,,,,,,node,9773108270,Exeter,25,EX1 2JB,Paris Street,bar,,Cuckoo Taproom & Bottleshop,,,,,,,"Mo-Th 12:00-23:00; Fr,Sa 12:00-24:00; Su 12:15-22:00",,,yes,,,yes,https://www.instagram.com/cuckootaproom/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,236.51729747890914,0.004210219679216404
12995456035,2023085095,0,191727829,residential,,,Eaton Drive,False,False,17.192171210444965,32.7417448275862,1.890302935396882,"LINESTRING (292667.70060413465 92778.35934403338, 292662.8023795331 92765.42265855809, 292663.53975433606 92762.13700203679)",no,asphalt,,,,,,,,node,9773108270,Exeter,25,EX1 2JB,Paris Street,bar,,Cuckoo Taproom & Bottleshop,,,,,,,"Mo-Th 12:00-23:00; Fr,Sa 12:00-24:00; Su 12:15-22:00",,,yes,,,yes,https://www.instagram.com/cuckootaproom/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,256.30286296618124,0.0038864705525310677
2023084855,332088467,0,30136696,service,,,,False,False,46.31363065809415,32.1868,5.180044936717504,"LINESTRING (292643.56881385506 92640.54981952079, 292638.07817267545 92641.04101334902, 292635.1004484792 92640.80193394705, 292632.2098709973 92639.99373359873, 292629.7901049687 92638.73088226799, 292627.4205910642 92636.82179978545, 292625.82859889924 92634.60749119383, 292622.7243973034 92624.44831896425, 292621.26175422873 92620.28463119522, 292617.6182959866 92618.23490837638, 292614.83083212445 92617.29110578675, 292610.65062196995 92616.60957537725)",yes,asphalt,,,,,,,,node,2628478869,Exeter,,EX1 1SN,Barnfield Road,bar,,Prologue Bar,,,http://prologuebar.co.uk/,,,Barnfield Theatre,Mo-Sa 17:00-23:00,+44 1392 271234,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,220.09354149311378,0.00452297246335957
2023084855,8576521422,0,923921225,service,,,,False,False,23.820791025337645,32.1868,2.664286219543898,"LINESTRING (292643.56881385506 92640.54981952079, 292650.96558910096 92639.35196840487, 292666.7862974176 92635.05519499813)",no,asphalt,,,,,,,,node,2628478869,Exeter,,EX1 1SN,Barnfield Road,bar,,Prologue Bar,,,http://prologuebar.co.uk/,,,Barnfield Theatre,Mo-Sa 17:00-23:00,+44 1392 271234,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,256.24914978765173,0.003887282040875383
2023084855,13004381036,0,"[1415174256, 1415174255]","['service', 'footway']",,,,False,"[False, True]",22.047934721286406,32.1868,2.4659973963435657,"LINESTRING (292643.56881385506 92640.54981952079, 292640.647049526 92621.40973181266, 292640.1688687687 92618.76090976776)",yes,asphalt,,,,,,parking_aisle,,node,2628478869,Exeter,,EX1 1SN,Barnfield Road,bar,,Prologue Bar,,,http://prologuebar.co.uk/,,,Barnfield Theatre,Mo-Sa 17:00-23:00,+44 1392 271234,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,249.67129299947402,0.00398928807536848
8576521422,2023084855,0,923921225,service,,,,False,True,23.820791025337645,32.1868,2.664286219543898,"LINESTRING (292666.7862974176 92635.05519499813, 292650.96558910096 92639.35196840487, 292643.56881385506 92640.54981952079)",no,asphalt,,,,,,,,node,2628478869,Exeter,,EX1 1SN,Barnfield Road,bar,,Prologue Bar,,,http://prologuebar.co.uk/,,,Barnfield Theatre,Mo-Sa 17:00-23:00,+44 1392 271234,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,256.24914978765173,0.003887282040875383
13004381036,13004381074,0,1415174257,footway,,,,False,False,7.743556556155323,32.1868,0.8660942871661416,"LINESTRING (292640.1688687687 92618.76090976776, 292647.8573540475 92617.66829421869)",yes,asphalt,,,,,,,,node,2628478869,Exeter,,EX1 1SN,Barnfield Road,bar,,Prologue Bar,,,http://prologuebar.co.uk/,,,Barnfield Theatre,Mo-Sa 17:00-23:00,+44 1392 271234,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,249.67129299947402,0.00398928807536848
13004381036,13004381037,0,1415174257,footway,,,,False,True,8.60278450921591,32.1868,0.9621964355940099,"LINESTRING (292640.1688687687 92618.76090976776, 292631.64502074354 92620.0932083719)",yes,asphalt,,,,,,,,node,2628478869,Exeter,,EX1 1SN,Barnfield Road,bar,,Prologue Bar,,,http://prologuebar.co.uk/,,,Barnfield Theatre,Mo-Sa 17:00-23:00,+44 1392 271234,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,241.34699739428336,0.00412631479140244
13004381036,2023084855,0,"[1415174256, 1415174255]","['service', 'footway']",,,,False,"[False, True]",22.047934721286406,32.1868,2.4659973963435657,"LINESTRING (292640.1688687687 92618.76090976776, 292640.647049526 92621.40973181266, 292643.56881385506 92640.54981952079)",yes,asphalt,,,,,,parking_aisle,,node,2628478869,Exeter,,EX1 1SN,Barnfield Road,bar,,Prologue Bar,,,http://prologuebar.co.uk/,,,Barnfield Theatre,Mo-Sa 17:00-23:00,+44 1392 271234,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,249.67129299947402,0.00398928807536848
